iter,beta,m,episodes,steps,skipped,pinned,reached_standoff,reached_grasp,reach_steps,settle_steps,omg_fail,goal_switch,expert_steps,policy_closed,policy_close_cmds,dropped_tail,dart,dart_env_done,dart_reach,dart_reject,shield_policy,shield_jolt_reject,shield_blind,replan_pin,pin_goal_moved,plane_policy,plane_jolt_reject,dart_sigma_trace,dart_noise_steps,dart_alpha,mean_min_pos,mean_min_rot,mean_policy_close_step,c_close_label,c_policy_close,c_max_steps,c_env_done,c_no_labels,c_omg_fail0,c_success_rate,co_grasp_ok,co_grasp_miss,co_no_release,co_drop,co_human_contact,co_bench_timeout,co_timeout,c_reach_pos,c_reach_rot,revisits,grasp_mismatch,max_grasp_drift,close_labels,approach_labels,mean_label_pos,tiny_labels,aggregate_files,D_episodes,D_steps,D_dagger_frac,epochs,train_loss,train_grip_acc,val_loss,val_grip_acc,best_val_loss,aux_pos_mm,aux_rot_deg,aux_pm_mm,success_rate,grasp_rate,near_rate,close_rate,close_success_rate,chance_rate,missed_rate,miss_given_chance,box_chance_rate,box_taken_rate,box_missed_rate,miss_given_box,mean_box_steps,mean_box_frac,mean_reach_pos_err,mean_reach_rot_err,box_after_rate,eval_min_pos,eval_min_rot,mean_dist,mean_pos_err,mean_rot_err,mean_close_step,dir_err,dir_err_median,dir_track,sector_err,bin_hit_rate,bin_diag_rate,cond_sep,success_rate_in_table,n_in_table,dir_n,dir_n_short,retry_at_1,retry_at_2,retry_at_3,retry_at_4,retry_at_5,retry_at_6,retry_n_1,retry_n_2,retry_n_3,retry_n_4,retry_n_5,retry_n_6,retry_at_1_deep,retry_at_2_deep,retry_at_3_deep,retry_at_4_deep,retry_at_5_deep,retry_at_6_deep,retry_bin_1,retry_bin_2,retry_bin_3,retry_bin_4,retry_bin_5,retry_bin_6,retry_bin_frac_1,retry_bin_frac_2,retry_bin_frac_3,retry_bin_frac_4,retry_bin_frac_5,retry_bin_frac_6,succ_bin_0,succ_bin_1,succ_bin_2,succ_bin_3,succ_bin_4,succ_bin_5,n_bin_0,n_bin_1,n_bin_2,n_bin_3,n_bin_4,n_bin_5,succ_bin_all_0,succ_bin_all_1,succ_bin_all_2,succ_bin_all_3,succ_bin_all_4,succ_bin_all_5,n_bin_all_0,n_bin_all_1,n_bin_all_2,n_bin_all_3,n_bin_all_4,n_bin_all_5,succ_g0,succ_g1,f_grasp_ok,f_grasp_miss,f_no_release,f_drop,f_timeout,f_human_contact,ff_grasp_miss,ff_no_release,ff_drop,ff_timeout,ff_human_contact,is_best,collect_s,train_s,eval_s,wall_s,c_episodes_b0,c_reached_standoff_b0,c_reached_grasp_b0,c_policy_closed_b0,c_success_b0,c_episodes_b1,c_reached_standoff_b1,c_reached_grasp_b1,c_policy_closed_b1,c_success_b1,c_episodes_b2,c_reached_standoff_b2,c_reached_grasp_b2,c_policy_closed_b2,c_success_b2,c_episodes_b3,c_reached_standoff_b3,c_reached_grasp_b3,c_policy_closed_b3,c_success_b3,c_episodes_b4,c_reached_standoff_b4,c_reached_grasp_b4,c_policy_closed_b4,c_success_b4,c_episodes_b5,c_reached_standoff_b5,c_reached_grasp_b5,c_policy_closed_b5,c_success_b5,co_grasp_ok_b0,co_grasp_miss_b0,co_no_release_b0,co_drop_b0,co_human_contact_b0,co_bench_timeout_b0,co_timeout_b0,co_grasp_ok_b1,co_grasp_miss_b1,co_no_release_b1,co_drop_b1,co_human_contact_b1,co_bench_timeout_b1,co_timeout_b1,co_grasp_ok_b2,co_grasp_miss_b2,co_no_release_b2,co_drop_b2,co_human_contact_b2,co_bench_timeout_b2,co_timeout_b2,co_grasp_ok_b3,co_grasp_miss_b3,co_no_release_b3,co_drop_b3,co_human_contact_b3,co_bench_timeout_b3,co_timeout_b3,co_grasp_ok_b4,co_grasp_miss_b4,co_no_release_b4,co_drop_b4,co_human_contact_b4,co_bench_timeout_b4,co_timeout_b4,co_grasp_ok_b5,co_grasp_miss_b5,co_no_release_b5,co_drop_b5,co_human_contact_b5,co_bench_timeout_b5,co_timeout_b5,c_min_pos_b0,c_min_rot_b0,c_min_pos_b1,c_min_rot_b1,c_min_pos_b2,c_min_rot_b2,c_min_pos_b3,c_min_rot_b3,c_min_pos_b4,c_min_rot_b4,c_min_pos_b5,c_min_rot_b5,n_b0,close_rate_b0,near_rate_b0,grasp_rate_b0,success_rate_b0,box_chance_rate_b0,box_taken_rate_b0,miss_given_box_b0,close_success_rate_b0,mean_box_frac_b0,eval_min_pos_b0,eval_min_rot_b0,mean_pos_err_b0,mean_rot_err_b0,dir_err_b0,dir_track_b0,sector_err_b0,bin_hit_rate_b0,bin_diag_rate_b0,close_rate_intab_b0,near_rate_intab_b0,grasp_rate_intab_b0,f_grasp_ok_b0,f_grasp_miss_b0,f_no_release_b0,f_drop_b0,f_timeout_b0,f_human_contact_b0,ff_grasp_miss_b0,ff_no_release_b0,ff_drop_b0,ff_timeout_b0,ff_human_contact_b0,n_b1,close_rate_b1,near_rate_b1,grasp_rate_b1,success_rate_b1,box_chance_rate_b1,box_taken_rate_b1,miss_given_box_b1,close_success_rate_b1,mean_box_frac_b1,eval_min_pos_b1,eval_min_rot_b1,mean_pos_err_b1,mean_rot_err_b1,dir_err_b1,dir_track_b1,sector_err_b1,bin_hit_rate_b1,bin_diag_rate_b1,close_rate_intab_b1,near_rate_intab_b1,grasp_rate_intab_b1,f_grasp_ok_b1,f_grasp_miss_b1,f_no_release_b1,f_drop_b1,f_timeout_b1,f_human_contact_b1,ff_grasp_miss_b1,ff_no_release_b1,ff_drop_b1,ff_timeout_b1,ff_human_contact_b1,n_b2,close_rate_b2,near_rate_b2,grasp_rate_b2,success_rate_b2,box_chance_rate_b2,box_taken_rate_b2,miss_given_box_b2,close_success_rate_b2,mean_box_frac_b2,eval_min_pos_b2,eval_min_rot_b2,mean_pos_err_b2,mean_rot_err_b2,dir_err_b2,dir_track_b2,sector_err_b2,bin_hit_rate_b2,bin_diag_rate_b2,close_rate_intab_b2,near_rate_intab_b2,grasp_rate_intab_b2,f_grasp_ok_b2,f_grasp_miss_b2,f_no_release_b2,f_drop_b2,f_timeout_b2,f_human_contact_b2,ff_grasp_miss_b2,ff_no_release_b2,ff_drop_b2,ff_timeout_b2,ff_human_contact_b2,n_b3,close_rate_b3,near_rate_b3,grasp_rate_b3,success_rate_b3,box_chance_rate_b3,box_taken_rate_b3,miss_given_box_b3,close_success_rate_b3,mean_box_frac_b3,eval_min_pos_b3,eval_min_rot_b3,mean_pos_err_b3,mean_rot_err_b3,dir_err_b3,dir_track_b3,sector_err_b3,bin_hit_rate_b3,bin_diag_rate_b3,close_rate_intab_b3,near_rate_intab_b3,grasp_rate_intab_b3,f_grasp_ok_b3,f_grasp_miss_b3,f_no_release_b3,f_drop_b3,f_timeout_b3,f_human_contact_b3,ff_grasp_miss_b3,ff_no_release_b3,ff_drop_b3,ff_timeout_b3,ff_human_contact_b3,n_b4,close_rate_b4,near_rate_b4,grasp_rate_b4,success_rate_b4,box_chance_rate_b4,box_taken_rate_b4,miss_given_box_b4,close_success_rate_b4,mean_box_frac_b4,eval_min_pos_b4,eval_min_rot_b4,mean_pos_err_b4,mean_rot_err_b4,dir_err_b4,dir_track_b4,sector_err_b4,bin_hit_rate_b4,bin_diag_rate_b4,close_rate_intab_b4,near_rate_intab_b4,grasp_rate_intab_b4,f_grasp_ok_b4,f_grasp_miss_b4,f_no_release_b4,f_drop_b4,f_timeout_b4,f_human_contact_b4,ff_grasp_miss_b4,ff_no_release_b4,ff_drop_b4,ff_timeout_b4,ff_human_contact_b4,n_b5,close_rate_b5,near_rate_b5,grasp_rate_b5,success_rate_b5,box_chance_rate_b5,box_taken_rate_b5,miss_given_box_b5,close_success_rate_b5,mean_box_frac_b5,eval_min_pos_b5,eval_min_rot_b5,mean_pos_err_b5,mean_rot_err_b5,dir_err_b5,dir_track_b5,sector_err_b5,bin_hit_rate_b5,bin_diag_rate_b5,close_rate_intab_b5,near_rate_intab_b5,grasp_rate_intab_b5,f_grasp_ok_b5,f_grasp_miss_b5,f_no_release_b5,f_drop_b5,f_timeout_b5,f_human_contact_b5,ff_grasp_miss_b5,ff_no_release_b5,ff_drop_b5,ff_timeout_b5,ff_human_contact_b5
0,1.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1108,23258,0.0,50,0.1147,0.9933,0.3634,0.9692,0.279,40.8698,18.8163,60.7906,0.3032,0.2926,0.0,0.617,0.4914,0.0,0.0,,0.2447,0.7174,0.0691,0.2826,2.1087,0.2514,,,,0.1344,0.9689,0.1658,0.1367,1.8041,29.3362,64.9007,54.2971,0.2789,71.618,0.1011,0.4362,0.5402,0.3032,188.0,188.0,0.0,0.2,0.33,0.42,0.44,0.44,0.44,57.0,31.0,17.0,10.0,0.0,0.0,0.3509,0.5806,0.6471,0.6,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.3509,,0.3721,0.1786,0.2667,,57.0,0.0,43.0,28.0,60.0,0.0,0.3509,,0.3721,0.1786,0.2667,,57.0,0.0,43.0,28.0,60.0,0.0,0.29,0.38,0.3032,0.0,0.2713,0.1968,0.0106,0.2181,0.0,0.3893,0.2824,0.0153,0.313,1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0.7544,0.0,0.386,0.3509,0.2632,0.8,0.2,0.4651,0.2811,0.0982,1.1277,0.1078,1.8805,29.4556,0.6727,48.3368,0.2105,0.9123,0.7544,0.0,0.386,0.3509,0.0,0.386,0.0526,0.0,0.2105,0.0,0.5946,0.0811,0.0,0.3243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.6512,0.0,0.3488,0.3721,0.3488,0.8,0.2,0.5714,0.3147,0.1037,0.7403,0.1011,1.159,43.8581,0.5127,44.2601,0.1628,0.6047,0.6512,0.0,0.3488,0.3721,0.0,0.2326,0.2093,0.0,0.186,0.0,0.3704,0.3333,0.0,0.2963,28,0.5357,0.0,0.0714,0.1786,0.1071,0.3333,0.6667,0.3333,0.1516,0.1837,1.3953,0.1992,2.5198,112.8357,-0.2537,110.774,0.0,0.0357,0.5357,0.0,0.0714,0.1786,0.0,0.2857,0.2857,0.0,0.25,0.0,0.3478,0.3478,0.0,0.3043,60,0.5,0.0,0.2667,0.2667,0.2167,0.6154,0.3846,0.5333,0.2245,0.1679,0.783,0.1801,1.9388,91.2846,-0.0143,95.0689,0.0,0.05,0.5,0.0,0.2667,0.2667,0.0,0.1833,0.2833,0.0333,0.2333,0.0,0.25,0.3864,0.0455,0.3182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.9,162,162,5510,0,161,148,144,914,0,0,1,3724,0,0,17,1130,1,205,43,1,18,0,161,0,106,1483,0.022953,0,3.0,0.0163,0.0572,,144,0,0,18,0,0,0.821,0.821,0.0,0.0247,0.1173,0.037,0.0,0.0,,,0,0,0.0,144,5366,0.0365,2,2,1251,28346,0.1795,20,0.2049,0.976,0.2924,0.9706,0.2822,42.1917,23.1629,61.7181,0.3085,0.2766,0.0053,0.5,0.617,0.016,0.0106,0.6667,0.3085,0.6207,0.117,0.3793,2.1724,0.3279,,,,0.1048,0.9293,0.1707,0.1096,1.4051,27.4787,50.8104,40.0659,0.4354,56.6767,0.3245,0.5319,0.653,0.3085,188.0,188.0,0.0,0.27,0.37,0.43,0.44,0.44,0.44,57.0,31.0,17.0,10.0,0.0,0.0,0.4737,0.7419,0.8824,0.9,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4737,,0.3023,0.1071,0.25,,57.0,0.0,43.0,28.0,60.0,0.0,0.4737,,0.3023,0.1071,0.25,,57.0,0.0,43.0,28.0,60.0,0.0,0.32,0.3,0.3085,0.0,0.1596,0.234,0.0053,0.2926,0.0,0.2308,0.3385,0.0077,0.4231,1,77.5,413.2,45.6,537.4,49,47,45,0,43,0,0,0,0,0,39,35,35,0,30,29,24,23,0,20,45,42,41,0,40,0,0,0,0,0,43,0,2,3,1,0,0,,,,,,,,30,0,1,8,0,0,0,20,0,1,5,3,0,0,40,0,0,3,2,0,0,,,,,,,,0.0128,0.0348,,,0.015,0.0633,0.0271,0.1164,0.0142,0.0382,,,57,0.5789,0.0175,0.4386,0.4737,0.4737,0.6667,0.2963,0.8182,0.4705,0.067,0.9624,0.0754,1.3294,25.1087,0.721,29.1009,0.5789,0.9649,0.5789,0.0175,0.4386,0.4737,0.0,0.1053,0.0526,0.0,0.3684,0.0,0.2,0.1,0.0,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.5116,0.0,0.2093,0.3023,0.2326,0.7,0.3,0.5909,0.2829,0.0772,0.772,0.0835,0.9972,26.0845,0.7102,30.2322,0.6279,0.814,0.5116,0.0,0.2093,0.3023,0.0,0.1628,0.2791,0.0,0.2558,0.0,0.2333,0.4,0.0,0.3667,28,0.4643,0.0,0.1429,0.1071,0.1786,0.6,0.6,0.2308,0.1669,0.1779,1.3937,0.1861,2.3738,110.1746,-0.2242,112.4723,0.0,0.0357,0.4643,0.0,0.1429,0.1071,0.0,0.2857,0.3571,0.0,0.25,0.0,0.32,0.4,0.0,0.28,60,0.4333,0.0,0.2333,0.25,0.2667,0.5,0.5,0.5769,0.3,0.1263,0.794,0.1368,1.362,65.244,0.2751,75.7877,0.0167,0.15,0.4333,0.0,0.2333,0.25,0.0,0.15,0.3167,0.0167,0.2667,0.0,0.2,0.4222,0.0222,0.3556,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.8956,164,164,5578,0,164,151,148,930,0,0,0,3678,0,0,16,1172,0,227,73,3,27,0,164,0,128,1422,0.029068,0,3.0,0.0156,0.0675,,148,0,0,16,0,0,0.7927,0.7927,0.0061,0.0488,0.1402,0.0122,0.0,0.0,,,26,0,0.0,148,5430,0.0372,1,3,1399,33653,0.3089,20,0.2133,0.9777,0.2963,0.9762,0.2963,40.9262,23.0173,60.8133,0.4043,0.3883,0.0053,0.6809,0.5938,0.0106,0.0053,0.5,0.2926,0.8182,0.0426,0.1455,2.0909,0.3162,,,,0.1084,0.9004,0.1667,0.1148,1.3069,25.4297,51.9345,41.9821,0.4229,55.912,0.2979,0.5106,0.8223,0.4043,188.0,188.0,0.0,0.26,0.42,0.49,0.51,0.51,0.51,57.0,31.0,17.0,10.0,0.0,0.0,0.4561,0.6452,0.9412,0.9,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4561,,0.4186,0.3571,0.3667,,57.0,0.0,43.0,28.0,60.0,0.0,0.4561,,0.4186,0.3571,0.3667,,57.0,0.0,43.0,28.0,60.0,0.0,0.39,0.44,0.4043,0.0,0.234,0.1649,0.0,0.1968,0.0,0.3929,0.2768,0.0,0.3304,1,98.0,498.7,44.6,641.9,48,48,47,0,43,2,2,2,0,2,37,33,31,0,25,28,25,24,0,23,49,43,44,0,37,0,0,0,0,0,43,0,2,3,0,0,0,2,0,0,0,0,0,0,25,1,2,9,0,0,0,23,0,1,2,2,0,0,37,0,3,9,0,0,0,,,,,,,,0.0077,0.0126,0.0048,0.0015,0.0172,0.0751,0.028,0.1471,0.0155,0.0728,,,57,0.5789,0.0175,0.4561,0.4561,0.3684,0.8571,0.0952,0.7879,0.3806,0.0732,0.8757,0.0753,1.0154,27.1943,0.6978,32.2053,0.5614,0.8772,0.5789,0.0175,0.4561,0.4561,0.0,0.1053,0.1228,0.0,0.3158,0.0,0.1935,0.2258,0.0,0.5806,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.7209,0.0,0.3488,0.4186,0.2093,0.7778,0.2222,0.5806,0.2952,0.0788,0.7583,0.0921,0.9942,29.2618,0.6749,31.8472,0.5581,0.7674,0.7209,0.0,0.3488,0.4186,0.0,0.2093,0.186,0.0,0.186,0.0,0.36,0.32,0.0,0.32,28,0.6786,0.0,0.3214,0.3571,0.2857,0.625,0.25,0.5263,0.2784,0.1823,1.3917,0.1785,2.2506,116.592,-0.2955,112.5475,0.0,0.0357,0.6786,0.0,0.3214,0.3571,0.0,0.2857,0.2143,0.0,0.1429,0.0,0.4444,0.3333,0.0,0.2222,60,0.75,0.0,0.3833,0.3667,0.2833,0.8824,0.1176,0.4889,0.2878,0.1287,0.7963,0.1325,1.3376,61.5131,0.3165,69.2499,0.0,0.2,0.75,0.0,0.3833,0.3667,0.0,0.35,0.1667,0.0,0.1167,0.0,0.5526,0.2632,0.0,0.1842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.8912,162,162,6050,0,161,150,145,932,0,0,0,3939,2,2,14,1311,0,230,81,0,13,0,161,0,149,1356,0.02106,0,3.0,0.0142,0.0555,36.0,145,0,2,15,0,0,0.8148,0.8148,0.0,0.0309,0.1296,0.0123,0.0,0.0123,,,65,1,0.1669,145,5905,0.0366,3,4,1543,39226,0.4071,20,0.2143,0.9793,0.3096,0.9776,0.3077,40.6172,22.8313,60.4243,0.3351,0.2979,0.0053,0.5532,0.6058,0.0053,0.0,0.0,0.2819,0.6792,0.0904,0.3208,2.717,0.2985,,,,0.0959,0.9514,0.173,0.0957,1.1881,23.4327,42.9686,30.1607,0.5226,46.7243,0.3457,0.633,0.762,0.3351,188.0,188.0,0.0,0.23,0.36,0.47,0.49,0.49,0.49,57.0,31.0,17.0,10.0,0.0,0.0,0.4035,0.5161,0.7647,0.8,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4035,,0.4186,0.1786,0.2833,,57.0,0.0,43.0,28.0,60.0,0.0,0.4035,,0.4186,0.1786,0.2833,,57.0,0.0,43.0,28.0,60.0,0.0,0.38,0.3,0.3351,0.0,0.1809,0.2447,0.0,0.2394,0.0,0.272,0.368,0.0,0.36,0,85.5,571.1,44.2,703.7,51,48,47,0,45,1,1,1,1,1,34,30,30,0,23,24,22,21,0,21,52,49,46,1,42,0,0,0,0,0,45,0,1,4,0,0,1,1,0,0,0,0,0,0,23,0,1,9,1,0,0,21,0,0,1,1,0,1,42,0,3,7,0,0,0,,,,,,,,0.0125,0.0463,0.0046,0.0008,0.0158,0.0864,0.0181,0.0818,0.0134,0.0333,,,57,0.5088,0.0,0.386,0.4035,0.4211,0.6667,0.3333,0.7931,0.4296,0.0712,1.0128,0.0695,1.1873,27.2513,0.6972,26.9103,0.6316,0.8596,0.5088,0.0,0.386,0.4035,0.0,0.0702,0.2281,0.0,0.2982,0.0,0.1176,0.3824,0.0,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.5814,0.0233,0.3953,0.4186,0.3256,0.7143,0.2857,0.72,0.337,0.0862,0.8629,0.1001,0.9966,35.6432,0.604,38.586,0.4419,0.6744,0.5814,0.0233,0.3953,0.4186,0.0,0.1628,0.1395,0.0,0.2791,0.0,0.28,0.24,0.0,0.48,28,0.3929,0.0,0.1071,0.1786,0.0357,0.0,1.0,0.4545,0.1086,0.1656,1.3731,0.157,2.0313,100.9653,-0.1218,97.9879,0.0,0.0,0.3929,0.0,0.1071,0.1786,0.0,0.1786,0.5,0.0,0.1429,0.0,0.2174,0.6087,0.0,0.1739,60,0.65,0.0,0.2333,0.2833,0.2333,0.7143,0.2857,0.4359,0.235,0.0937,0.7596,0.0951,1.0737,36.0848,0.5991,47.4571,0.1667,0.6833,0.65,0.0,0.2333,0.2833,0.0,0.3,0.2167,0.0,0.2,0.0,0.4186,0.3023,0.0,0.2791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.8868,166,166,5552,0,166,145,144,899,0,0,0,3737,0,0,21,1089,0,212,43,3,13,0,166,0,146,1647,0.024569,0,3.0,0.0201,0.0875,,144,0,1,21,0,0,0.759,0.759,0.0,0.0422,0.1687,0.0241,0.0,0.006,,,56,0,0.015,144,5408,0.0374,5,5,1687,44322,0.4752,20,0.2203,0.9788,0.3276,0.972,0.3238,40.4887,23.2578,59.165,0.4309,0.4149,0.0053,0.6915,0.6231,0.0053,0.0,0.0,0.2819,0.8491,0.0532,0.1887,3.3585,0.3097,,,,0.0931,0.965,0.1656,0.0931,1.1939,24.3846,43.3583,33.3781,0.5182,46.5435,0.3404,0.5957,0.7048,0.4309,188.0,188.0,0.0,0.28,0.51,0.59,0.59,0.59,0.59,57.0,31.0,17.0,10.0,0.0,0.0,0.4912,0.8065,0.9412,0.9,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4912,,0.4419,0.1429,0.5,,57.0,0.0,43.0,28.0,60.0,0.0,0.4912,,0.4419,0.1429,0.5,,57.0,0.0,43.0,28.0,60.0,0.0,0.47,0.38,0.4309,0.0,0.2074,0.1862,0.0,0.1755,0.0,0.3645,0.3271,0.0,0.3084,1,75.5,644.7,47.1,772.2,54,51,49,0,41,2,2,2,0,2,34,30,30,0,27,26,21,21,0,20,50,41,42,0,36,0,0,0,0,0,41,0,4,7,1,0,1,2,0,0,0,0,0,0,27,0,2,5,0,0,0,20,0,0,3,3,0,0,36,0,1,13,0,0,0,,,,,,,,0.0153,0.0495,0.0103,0.0113,0.0159,0.0734,0.0364,0.1981,0.0201,0.0835,,,57,0.5965,0.0,0.4561,0.4912,0.2632,0.9333,0.0667,0.8235,0.3119,0.0746,0.9732,0.0819,1.2451,29.1597,0.676,34.7005,0.4211,0.8596,0.5965,0.0,0.4561,0.4912,0.0,0.0877,0.1579,0.0,0.2632,0.0,0.1724,0.3103,0.0,0.5172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.7209,0.0,0.4419,0.4419,0.2558,0.7273,0.2727,0.6129,0.2886,0.0891,0.9771,0.0858,1.0433,40.7429,0.5473,35.7139,0.4884,0.4651,0.7209,0.0,0.4419,0.4419,0.0,0.1628,0.2791,0.0,0.1163,0.0,0.2917,0.5,0.0,0.2083,28,0.6071,0.0,0.1071,0.1429,0.1429,0.5,0.5,0.2353,0.1516,0.1514,1.3339,0.1368,1.802,96.7311,-0.0748,87.7324,0.0714,0.0714,0.6071,0.0,0.1071,0.1429,0.0,0.4643,0.2143,0.0,0.1786,0.0,0.5417,0.25,0.0,0.2083,60,0.8,0.0167,0.5,0.5,0.3833,0.913,0.1739,0.625,0.3966,0.0863,0.7765,0.0903,1.0396,33.814,0.6243,46.3341,0.2833,0.6833,0.8,0.0167,0.5,0.5,0.0,0.2333,0.1333,0.0,0.1333,0.0,0.4667,0.2667,0.0,0.2667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.8824,161,161,5600,0,159,148,145,918,0,0,1,3621,1,1,14,1145,2,207,47,2,23,0,159,0,139,1301,0.021991,0,3.0,0.0146,0.0658,18.0,145,0,0,16,0,0,0.8075,0.8075,0.0,0.0559,0.118,0.0186,0.0,0.0,,,81,2,0.1505,145,5455,0.0365,1,6,1830,49532,0.5304,20,0.2096,0.9825,0.3555,0.9678,0.3358,41.244,23.9018,60.9213,0.367,0.3457,0.0053,0.5851,0.6273,0.0053,0.0053,1.0,0.2713,0.8431,0.0479,0.1765,2.0588,0.2892,,,,0.0933,0.9383,0.1771,0.0911,1.2083,22.5727,47.1844,39.8903,0.4757,49.7268,0.3085,0.5426,0.7131,0.367,188.0,188.0,0.0,0.25,0.39,0.49,0.51,0.51,0.51,57.0,31.0,17.0,10.0,0.0,0.0,0.4386,0.6774,0.9412,1.0,,,0,4,2,3,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4386,,0.4884,0.1429,0.3167,,57.0,0.0,43.0,28.0,60.0,0.0,0.4386,,0.4884,0.1429,0.3167,,57.0,0.0,43.0,28.0,60.0,0.0,0.36,0.38,0.367,0.0,0.1649,0.3138,0.0,0.1543,0.0,0.2605,0.4958,0.0,0.2437,0,82.4,726.3,40.0,849.9,48,48,48,0,44,2,2,2,0,1,40,37,37,0,33,22,18,17,0,14,49,43,41,1,38,0,0,0,0,0,44,0,3,1,0,0,0,1,0,1,0,0,0,0,33,0,2,5,0,0,0,14,0,2,6,0,0,0,38,0,1,7,3,0,0,,,,,,,,0.006,0.009,0.0122,0.0009,0.0161,0.0834,0.028,0.145,0.0158,0.0743,,,57,0.6491,0.0,0.3684,0.4386,0.2982,0.8824,0.1176,0.6757,0.3276,0.0645,0.9795,0.0741,1.1717,24.4918,0.7279,31.1698,0.5088,0.9474,0.6491,0.0,0.3684,0.4386,0.0,0.1053,0.2456,0.0,0.2105,0.0,0.1875,0.4375,0.0,0.375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.7442,0.0233,0.4651,0.4884,0.3721,0.8125,0.25,0.6562,0.3977,0.0727,0.7837,0.0676,0.9267,26.1092,0.7099,29.7067,0.5581,0.7674,0.7442,0.0233,0.4651,0.4884,0.0,0.2093,0.2326,0.0,0.0698,0.0,0.4091,0.4545,0.0,0.1364,28,0.3929,0.0,0.1786,0.1429,0.1429,0.5,0.25,0.3636,0.1232,0.1615,1.3765,0.1781,2.0862,110.1643,-0.224,100.9379,0.0,0.0,0.3929,0.0,0.1786,0.1429,0.0,0.25,0.4286,0.0,0.1786,0.0,0.2917,0.5,0.0,0.2083,60,0.5,0.0,0.3167,0.3167,0.2333,0.9286,0.1429,0.6333,0.2524,0.1036,0.8054,0.1054,1.2319,54.4558,0.3949,57.8052,0.0833,0.25,0.5,0.0,0.3167,0.3167,0.0,0.15,0.3833,0.0,0.15,0.0,0.2195,0.561,0.0,0.2195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
